TIMESTAMP,TRACK_ID,OBJECT_TYPE,X,Y,CITY_NAME
315968269.44711673,00000000-0000-0000-0000-000000014294,OTHERS,255.0470750284999,1037.683923897764,MIA
315968269.44711673,00000000-0000-0000-0000-000000014268,OTHERS,251.9454047232346,1036.899572183115,MIA
315968269.44711673,00000000-0000-0000-0000-000000014266,OTHERS,329.5471247929144,1034.620931662681,MIA
315968269.44711673,00000000-0000-0000-0000-000000014156,OTHERS,176.72832153442954,1028.8719430298888,MIA
315968269.44711673,00000000-0000-0000-0000-000000014301,OTHERS,295.69966656569414,1023.2336711794948,MIA
315968269.44711673,00000000-0000-0000-0000-000000014256,OTHERS,311.9554157055072,1027.0869436162275,MIA
315968269.44711673,00000000-0000-0000-0000-000000014235,OTHERS,220.9421330233017,1025.7066468248954,MIA
315968269.54882765,00000000-0000-0000-0000-000000000000,AV,235.1071464497556,1024.6964025634722,MIA
315968269.54882765,00000000-0000-0000-0000-000000014186,OTHERS,230.4483993022475,1021.2990484276996,MIA
315968269.54882765,00000000-0000-0000-0000-000000014152,OTHERS,211.09219689410838,1029.5104416741326,MIA
315968269.54882765,00000000-0000-0000-0000-000000014235,OTHERS,221.60774578761345,1025.8674778470734,MIA
315968269.54882765,00000000-0000-0000-0000-000000014150,OTHERS,203.057369793996,1028.893890328895,MIA
315968269.54882765,00000000-0000-0000-0000-000000014049,AGENT,289.5028486025848,1029.3660252233517,MIA
315968269.54882765,00000000-0000-0000-0000-000000014307,OTHERS,263.1177631178413,958.8731594483056,MIA
315968269.54882765,00000000-0000-0000-0000-000000014266,OTHERS,329.58182753958124,1034.6894821318647,MIA
315968269.54882765,00000000-0000-0000-0000-000000014094,OTHERS,200.357052783295,1028.7111852114683,MIA
315968269.54882765,00000000-0000-0000-0000-000000014311,OTHERS,263.37187305255304,963.6206926562793,MIA
315968269.54882765,00000000-0000-0000-0000-000000014308,OTHERS,249.92390910036136,988.3269136067368,MIA
315968269.54882765,00000000-0000-0000-0000-000000014305,OTHERS,254.6011239990136,1045.7071469368102,MIA
315968269.54882765,00000000-0000-0000-0000-000000014160,OTHERS,215.2974460375203,1020.5230794358113,MIA
315968269.54882765,00000000-0000-0000-0000-000000014304,OTHERS,262.11247839988107,1038.2484171181984,MIA
315968269.54882765,00000000-0000-0000-0000-000000014256,OTHERS,312.4410290482808,1027.0491699704621,MIA
315968269.54882765,00000000-0000-0000-0000-000000014301,OTHERS,295.6623115805377,1023.3255833552464,MIA
315968269.54882765,00000000-0000-0000-0000-000000014294,OTHERS,255.08906943699048,1037.7331497227026,MIA
315968269.54882765,00000000-0000-0000-0000-000000014268,OTHERS,251.95503287339758,1037.0280812184903,MIA
315968269.64572066,00000000-0000-0000-0000-000000000000,AV,235.19090947702992,1024.696934384115,MIA
315968269.64572066,00000000-0000-0000-0000-000000014186,OTHERS,230.4687669553276,1021.2939518560736,MIA
315968269.64572066,00000000-0000-0000-0000-000000014152,OTHERS,211.314444764942,1029.402036599201,MIA
315968269.64572066,00000000-0000-0000-0000-000000014235,OTHERS,222.2252769362424,1026.0203855313116,MIA
315968269.64572066,00000000-0000-0000-0000-000000014266,OTHERS,329.6315461235599,1034.550107818007,MIA
315968269.64572066,00000000-0000-0000-0000-000000014268,OTHERS,251.95930265942212,1036.9967624574206,MIA
315968269.64572066,00000000-0000-0000-0000-000000014049,AGENT,290.2715689033913,1029.334733230345,MIA
315968269.64572066,00000000-0000-0000-0000-000000014307,OTHERS,263.0083870733223,958.7114218962547,MIA
315968269.64572066,00000000-0000-0000-0000-000000014318,OTHERS,176.547495431896,1028.4979053502552,MIA
315968269.64572066,00000000-0000-0000-0000-000000014150,OTHERS,202.96725039438067,1028.8907817351371,MIA
315968269.64572066,00000000-0000-0000-0000-000000014311,OTHERS,263.36674641595073,963.6121105190464,MIA
315968269.64572066,00000000-0000-0000-0000-000000014308,OTHERS,249.95434200548257,988.1308263533459,MIA
315968269.64572066,00000000-0000-0000-0000-000000014305,OTHERS,254.5869221576004,1045.7594535357996,MIA
315968269.64572066,00000000-0000-0000-0000-000000014160,OTHERS,215.293907117654,1020.4479616313457,MIA
315968269.64572066,00000000-0000-0000-0000-000000014304,OTHERS,262.1154118956393,1038.1328811865446,MIA
315968269.64572066,00000000-0000-0000-0000-000000014256,OTHERS,313.0038751651117,1027.1220390334772,MIA
315968269.64572066,00000000-0000-0000-0000-000000014301,OTHERS,295.6639750263626,1023.1890152536702,MIA
315968269.64572066,00000000-0000-0000-0000-000000014294,OTHERS,255.01604980460064,1037.6991545204244,MIA
315968269.7449109,00000000-0000-0000-0000-000000000000,AV,235.26106525234383,1024.6972570016744,MIA
315968269.7449109,00000000-0000-0000-0000-000000014186,OTHERS,230.46522316291905,1021.2979437631503,MIA
315968269.7449109,00000000-0000-0000-0000-000000014152,OTHERS,211.0584201991697,1029.5395996106038,MIA
315968269.7449109,00000000-0000-0000-0000-000000014235,OTHERS,222.82936619862915,1026.2805332120402,MIA
315968269.7449109,00000000-0000-0000-0000-000000014266,OTHERS,329.56453368517435,1034.6314571877588,MIA
315968269.7449109,00000000-0000-0000-0000-000000014049,AGENT,290.99326738553214,1029.4424202615662,MIA
315968269.7449109,00000000-0000-0000-0000-000000014307,OTHERS,263.04221619144784,958.5781071241267,MIA
315968269.7449109,00000000-0000-0000-0000-000000014318,OTHERS,176.547495431896,1028.4979053502552,MIA
315968269.7449109,00000000-0000-0000-0000-000000014150,OTHERS,203.0882964915248,1028.8920568778765,MIA
315968269.7449109,00000000-0000-0000-0000-000000014311,OTHERS,263.351956187622,963.6111275828673,MIA
315968269.7449109,00000000-0000-0000-0000-000000014308,OTHERS,249.88939114356882,988.2395856411873,MIA
315968269.7449109,00000000-0000-0000-0000-000000014305,OTHERS,254.56592425274937,1045.6876504929473,MIA
315968269.7449109,00000000-0000-0000-0000-000000014160,OTHERS,215.15811282557647,1020.4655470053833,MIA
315968269.7449109,00000000-0000-0000-0000-000000014304,OTHERS,262.051365435555,1038.0030683001678,MIA
315968269.7449109,00000000-0000-0000-0000-000000014256,OTHERS,313.65041835033503,1027.3574257371517,MIA
315968269.7449109,00000000-0000-0000-0000-000000014301,OTHERS,295.70630734542704,1023.1785294522383,MIA
315968269.7449109,00000000-0000-0000-0000-000000014294,OTHERS,255.0717356136472,1037.6085281701223,MIA
315968269.7449109,00000000-0000-0000-0000-000000014268,OTHERS,251.965379928112,1036.9047326831205,MIA
315968269.84452647,00000000-0000-0000-0000-000000000000,AV,235.32330172852485,1024.6974328258568,MIA
315968269.84452647,00000000-0000-0000-0000-000000014186,OTHERS,230.44247329565638,1021.2962761707137,MIA
315968269.84452647,00000000-0000-0000-0000-000000014152,OTHERS,211.16763318974049,1029.5124720401134,MIA
315968269.84452647,00000000-0000-0000-0000-000000014235,OTHERS,223.765537048136,1026.412918238331,MIA
315968269.84452647,00000000-0000-0000-0000-000000014266,OTHERS,329.54754613930453,1034.6891027304753,MIA
315968269.84452647,00000000-0000-0000-0000-000000014316,OTHERS,262.72756173575453,961.1995180190083,MIA
315968269.84452647,00000000-0000-0000-0000-000000014049,AGENT,291.86022349778017,1029.4777227119748,MIA
315968269.84452647,00000000-0000-0000-0000-000000014307,OTHERS,263.06072780214373,958.5893544845392,MIA
315968269.84452647,00000000-0000-0000-0000-000000014318,OTHERS,176.61938780141205,1028.2864646241526,MIA
315968269.84452647,00000000-0000-0000-0000-000000014150,OTHERS,203.0882964915248,1028.8920568778765,MIA
315968269.84452647,00000000-0000-0000-0000-000000014311,OTHERS,263.3429169887323,963.8383592485602,MIA
315968269.84452647,00000000-0000-0000-0000-000000014308,OTHERS,249.87873982138282,988.2333235700306,MIA
315968269.84452647,00000000-0000-0000-0000-000000014305,OTHERS,254.59129030774284,1045.7792803345533,MIA
315968269.84452647,00000000-0000-0000-0000-000000014160,OTHERS,215.23430431010456,1020.4711427996074,MIA
315968269.84452647,00000000-0000-0000-0000-000000014304,OTHERS,261.4935810907599,1037.4691091337963,MIA
315968269.84452647,00000000-0000-0000-0000-000000014256,OTHERS,314.0482943129263,1027.2569855647916,MIA
315968269.84452647,00000000-0000-0000-0000-000000014301,OTHERS,295.65233612837574,1023.3421076952279,MIA
315968269.84452647,00000000-0000-0000-0000-000000014294,OTHERS,255.09619735914336,1037.6014942499523,MIA
315968269.84452647,00000000-0000-0000-0000-000000014268,OTHERS,251.966430266616,1036.9392759242737,MIA
315968269.94817036,00000000-0000-0000-0000-000000000000,AV,235.38045991645905,1024.6975415359823,MIA
315968269.94817036,00000000-0000-0000-0000-000000014186,OTHERS,230.46886928736942,1021.3042515608287,MIA
315968269.94817036,00000000-0000-0000-0000-000000014152,OTHERS,211.03677933960918,1029.5749085118573,MIA
315968269.94817036,00000000-0000-0000-0000-000000014235,OTHERS,224.2043432002717,1026.584382326953,MIA
315968269.94817036,00000000-0000-0000-0000-000000014308,OTHERS,249.89632119802502,988.0905987978363,MIA
315968269.94817036,00000000-0000-0000-0000-000000014316,OTHERS,262.74728780467547,961.3376146594844,MIA
315968269.94817036,00000000-0000-0000-0000-000000014049,AGENT,292.7781808069035,1029.5749028949074,MIA
315968269.94817036,00000000-0000-0000-0000-000000014307,OTHERS,263.0369543932486,958.5071063516216,MIA
315968269.94817036,00000000-0000-0000-0000-000000014311,OTHERS,263.388643756173,963.753807673882,MIA
315968269.94817036,00000000-0000-0000-0000-000000014318,OTHERS,176.62461121224456,1028.3922753703553,MIA
315968269.94817036,00000000-0000-0000-0000-000000014150,OTHERS,203.0882964915248,1028.8920568778765,MIA
315968269.94817036,00000000-0000-0000-0000-000000014160,OTHERS,214.99328130819043,1020.4338529762357,MIA
315968269.94817036,00000000-0000-0000-0000-000000014304,OTHERS,261.4935810907599,1037.4691091337963,MIA
315968269.94817036,00000000-0000-0000-0000-000000014294,OTHERS,255.11429180394558,1037.5878928072425,MIA
315968269.94817036,00000000-0000-0000-0000-000000014268,OTHERS,251.94136693838212,1036.8793243722416,MIA
315968269.94817036,00000000-0000-0000-0000-000000014305,OTHERS,254.59537983718704,1045.7736359991009,MIA
315968269.94817036,00000000-0000-0000-0000-000000014266,OTHERS,329.5633787582292,1034.4846111151567,MIA
315968269.94817036,00000000-0000-0000-0000-000000014301,OTHERS,295.702197621458,1023.360908704718,MIA
315968269.94817036,00000000-0000-0000-0000-000000014256,OTHERS,314.54006492078963,1027.2561313883764,MIA
315968270.04989684,00000000-0000-0000-0000-000000000000,AV,235.42893668024502,1024.6977666341054,MIA
315968270.04989684,00000000-0000-0000-0000-000000014186,OTHERS,230.45853600783585,1021.297743885038,MIA
315968270.04989684,00000000-0000-0000-0000-000000014152,OTHERS,211.08540856907348,1029.5446383454691,MIA
315968270.04989684,00000000-0000-0000-0000-000000014235,OTHERS,224.8475689240573,1026.7411497990227,MIA
315968270.04989684,00000000-0000-0000-0000-000000014316,OTHERS,262.76881474707267,961.6331792707148,MIA
315968270.04989684,00000000-0000-0000-0000-000000014049,AGENT,293.6938523914639,1029.5471152352789,MIA
315968270.04989684,00000000-0000-0000-0000-000000014307,OTHERS,263.1003149239267,958.5452794223296,MIA
315968270.04989684,00000000-0000-0000-0000-000000014311,OTHERS,263.4028149523893,963.7635990518373,MIA
315968270.04989684,00000000-0000-0000-0000-000000014318,OTHERS,176.66279581838162,1028.3578555940478,MIA
315968270.04989684,00000000-0000-0000-0000-000000014256,OTHERS,314.9859215014015,1027.4622021199978,MIA
315968270.04989684,00000000-0000-0000-0000-000000014301,OTHERS,295.69808755500185,1023.2407615522017,MIA
315968270.04989684,00000000-0000-0000-0000-000000014294,OTHERS,255.0824021537638,1037.5877157256368,MIA
315968270.04989684,00000000-0000-0000-0000-000000014150,OTHERS,203.0568384900566,1028.878070796361,MIA
315968270.04989684,00000000-0000-0000-0000-000000014308,OTHERS,249.87063347520802,988.0818476253396,MIA
315968270.04989684,00000000-0000-0000-0000-000000014160,OTHERS,215.02814894911128,1020.4333312906348,MIA
315968270.04989684,00000000-0000-0000-0000-000000014304,OTHERS,261.3739962760124,1037.2928631643524,MIA
315968270.04989684,00000000-0000-0000-0000-000000014268,OTHERS,251.94470145081647,1036.8897997967026,MIA
315968270.04989684,00000000-0000-0000-0000-000000014305,OTHERS,254.60417959854152,1045.7891420319283,MIA
315968270.04989684,00000000-0000-0000-0000-000000014266,OTHERS,329.5798700673066,1034.6306925678177,MIA
315968270.14801604,00000000-0000-0000-0000-000000000000,AV,235.47524782139743,1024.6976126525278,MIA
315968270.14801604,00000000-0000-0000-0000-000000014186,OTHERS,230.45771951729267,1021.2745714417799,MIA
315968270.14801604,00000000-0000-0000-0000-000000014152,OTHERS,211.0486889398011,1029.522174748938,MIA
315968270.14801604,00000000-0000-0000-0000-000000014235,OTHERS,225.67952295766003,1026.8896276170854,MIA
315968270.14801604,00000000-0000-0000-0000-000000014316,OTHERS,262.78923376933614,961.2442619429061,MIA
315968270.14801604,00000000-0000-0000-0000-000000014049,AGENT,294.53419399311815,1029.631605743095,MIA
315968270.14801604,00000000-0000-0000-0000-000000014307,OTHERS,263.10498987188555,958.5497975441526,MIA
315968270.14801604,00000000-0000-0000-0000-000000014311,OTHERS,263.55195814102717,963.8699605255767,MIA
315968270.14801604,00000000-0000-0000-0000-000000014318,OTHERS,176.70992475594963,1028.3790016331247,MIA
315968270.14801604,00000000-0000-0000-0000-000000014256,OTHERS,315.61183631304453,1027.4090964894203,MIA
315968270.14801604,00000000-0000-0000-0000-000000014301,OTHERS,295.6830663748923,1023.4354582959191,MIA
315968270.14801604,00000000-0000-0000-0000-000000014294,OTHERS,255.0870299699233,1037.5202788449012,MIA
315968270.14801604,00000000-0000-0000-0000-000000014308,OTHERS,249.88137739187263,988.0372441312628,MIA
315968270.14801604,00000000-0000-0000-0000-000000014160,OTHERS,215.2468132023397,1020.4616354979698,MIA
315968270.14801604,00000000-0000-0000-0000-000000014304,OTHERS,261.3739962760124,1037.2928631643524,MIA
315968270.14801604,00000000-0000-0000-0000-000000014150,OTHERS,202.9350174953532,1028.8684610892833,MIA
315968270.14801604,00000000-0000-0000-0000-000000014268,OTHERS,251.9100106344178,1036.9250580842156,MIA
315968270.14801604,00000000-0000-0000-0000-000000014305,OTHERS,254.58735629499114,1045.8148844376137,MIA
315968270.14801604,00000000-0000-0000-0000-000000014266,OTHERS,329.59567450843565,1034.5860032855535,MIA
315968270.25108767,00000000-0000-0000-0000-000000000000,AV,235.50829285974223,1024.6980018358247,MIA
315968270.25108767,00000000-0000-0000-0000-000000014186,OTHERS,230.44304935410668,1021.2845087719684,MIA
315968270.25108767,00000000-0000-0000-0000-000000014152,OTHERS,210.9231708241338,1029.4981295308266,MIA
315968270.25108767,00000000-0000-0000-0000-000000014235,OTHERS,226.1757439637599,1027.0954866251136,MIA
315968270.25108767,00000000-0000-0000-0000-000000014316,OTHERS,262.77107691037946,961.5515819055603,MIA
315968270.25108767,00000000-0000-0000-0000-000000014049,AGENT,295.27661891459616,1029.7596408118739,MIA
315968270.25108767,00000000-0000-0000-0000-000000014307,OTHERS,263.05273360003935,958.5005384525259,MIA
